pc_time_ms,ecg,bpm,leadOff,ts
44372,2611,35,0,77059
44372,2442,35,0,77069
44372,2442,35,0,77079
44373,2410,35,0,77089
44373,2489,35,0,77099
44373,2422,35,0,77109
44374,2457,35,0,77119
44374,2422,35,0,77129
44374,2360,35,0,77139
44374,2478,35,0,77149
44574,3025,45,0,77159
44574,3055,45,0,77169
44575,3648,45,0,77179
44575,4095,45,0,77189
44575,4095,45,0,77199
44576,4095,45,0,77209
44576,2800,45,0,77219
44576,2903,45,0,77229
44576,3462,45,0,77239
44576,3011,45,0,77249
44576,3012,45,0,77259
44577,2764,45,0,77269
44577,2614,45,0,77279
44577,2541,45,0,77289
44577,2401,45,0,77299
44577,2474,45,0,77309
44578,2230,45,0,77319
44578,2317,45,0,77329
44578,2137,45,0,77339
44579,2133,45,0,77349
44779,2090,45,0,77359
44779,2021,45,0,77369
44779,2000,45,0,77379
44780,1925,45,0,77389
44780,2096,45,0,77399
44780,2144,45,0,77409
44780,1936,45,0,77419
44780,1968,45,0,77429
44781,1765,45,0,77439
44781,1739,45,0,77449
44781,1808,45,0,77459
44781,1555,45,0,77469
44781,1488,45,0,77479
44782,1303,45,0,77489
44782,1167,45,0,77499
44782,1042,45,0,77509
44782,1011,45,0,77519
44782,860,45,0,77529
44783,858,45,0,77539
44783,794,45,0,77549
44783,756,45,0,77559
44984,816,45,0,77569
44984,816,45,0,77579
44984,741,45,0,77589
44985,761,45,0,77599
44985,675,45,0,77609
44985,753,45,0,77619
44986,574,45,0,77629
44986,444,45,0,77639
44986,453,45,0,77649
44987,393,45,0,77659
44987,321,45,0,77669
44987,352,45,0,77679
44988,336,45,0,77689
44988,331,45,0,77699
44988,336,45,0,77709
44988,321,45,0,77719
44989,418,45,0,77729
44989,454,45,0,77739
44989,470,45,0,77749
44989,479,45,0,77759
45189,590,45,0,77769
45189,734,45,0,77779
45189,582,45,0,77789
45189,878,45,0,77799
45190,798,45,0,77809
45190,812,45,0,77819
45190,743,45,0,77829
45191,749,45,0,77839
45191,752,45,0,77849
45191,538,45,0,77859
45191,688,45,0,77869
45192,511,45,0,77879
45192,621,45,0,77889
45193,240,45,0,77899
45193,598,45,0,77909
45193,613,45,0,77919
45193,609,45,0,77929
45194,575,45,0,77939
45194,560,45,0,77949
45194,410,45,0,77959
45195,381,45,0,77969
45393,818,45,0,77979
45394,1063,45,0,77989
45395,2194,45,0,77999
45395,858,45,0,78009
45395,0,45,0,78019
45395,48,45,0,78029
45395,87,45,0,78039
45396,0,45,0,78049
45396,0,45,0,78059
45396,0,45,0,78069
45396,15,45,0,78079
45396,0,45,0,78089
45397,0,45,0,78099
45397,0,45,0,78109
45397,0,45,0,78119
45397,0,45,0,78129
45397,16,45,0,78139
45398,78,45,0,78149
45398,11,45,0,78159
45398,131,45,0,78169
45598,241,45,0,78179
45598,284,45,0,78189
45599,362,45,0,78199
45599,320,45,0,78209
45599,391,45,0,78219
45599,386,45,0,78229
45600,418,45,0,78239
45600,273,45,0,78249
45600,343,45,0,78259
45600,379,45,0,78269
45600,258,45,0,78279
45601,195,45,0,78289
45601,252,45,0,78299
45601,193,45,0,78309
45601,179,45,0,78319
45601,190,45,0,78329
45602,257,45,0,78339
45602,278,45,0,78349
45602,353,45,0,78359
45602,334,45,0,78369
45602,1380,45,0,78379
45803,1666,45,0,78389
45803,1577,45,0,78399
45804,1680,45,0,78409
45805,1635,45,0,78419
45805,1669,45,0,78429
45806,1599,45,0,78439
45806,1438,45,0,78449
45807,1325,45,0,78459
45807,1315,45,0,78469
45808,1328,45,0,78479
45808,1215,45,0,78489
45808,1296,45,0,78499
45808,1189,45,0,78509
45808,1223,45,0,78519
45809,1103,45,0,78529
45809,1057,45,0,78539
45810,1086,45,0,78549
45810,1094,45,0,78559
45810,1023,45,0,78569
45811,1156,45,0,78579
46008,1210,45,0,78589
46008,1113,45,0,78599
46009,597,45,0,78609
46009,498,45,0,78619
46009,351,45,0,78629
46010,379,45,0,78639
46010,358,45,0,78649
46010,343,45,0,78659
46010,135,45,0,78669
46011,256,45,0,78679
46011,145,45,0,78689
46011,385,45,0,78699
46011,197,45,0,78709
46012,235,45,0,78719
46012,223,45,0,78729
46012,730,45,0,78739
46012,1535,45,0,78749
46013,1969,45,0,78759
46013,0,45,0,78769
46014,468,45,0,78779
46014,510,45,0,78789
46213,714,45,0,78799
46214,808,45,0,78809
46214,848,45,0,78819
46214,850,45,0,78829
46214,938,45,0,78839
46214,1586,45,0,78849
46215,2294,45,0,78859
46215,2001,45,0,78869
46215,2194,45,0,78879
46215,2137,45,0,78889
46215,2240,45,0,78899
46215,2239,45,0,78909
46216,2205,45,0,78919
46216,2238,45,0,78929
46216,2285,45,0,78939
46216,2242,45,0,78949
46216,2399,45,0,78959
46216,2403,45,0,78969
46217,2330,45,0,78979
46217,2383,45,0,78989
46417,2587,45,0,78999
46418,2595,45,0,79009
46418,2580,45,0,79019
46418,2503,45,0,79029
46418,2502,45,0,79039
46418,2385,45,0,79049
46419,2288,45,0,79059
46419,2112,45,0,79069
46419,2063,45,0,79079
46419,2025,45,0,79089
46419,1943,45,0,79099
46420,1903,45,0,79109
46420,1912,45,0,79119
46420,1882,45,0,79129
46420,1975,45,0,79139
46420,1813,45,0,79149
46421,1904,45,0,79159
46421,1767,45,0,79169
46421,1830,45,0,79179
46421,1769,45,0,79189
46421,1810,45,0,79199
46622,1982,45,0,79209
46623,1963,45,0,79219
46623,1999,45,0,79229
46624,1982,45,0,79239
46624,1993,45,0,79249
46624,1990,45,0,79259
46624,1858,45,0,79269
46625,1714,45,0,79279
46625,1741,45,0,79289
46625,1675,45,0,79299
46625,1571,45,0,79309
46625,1507,45,0,79319
46626,1405,45,0,79329
46626,1387,45,0,79339
46626,1259,45,0,79349
46626,1311,45,0,79359
46626,1202,45,0,79369
46627,1242,45,0,79379
46627,1306,45,0,79389
46627,1169,45,0,79399
46827,1316,45,0,79409
46827,1364,45,0,79419
46827,1179,45,0,79429
46828,1133,45,0,79439
46828,1023,45,0,79449
46828,992,45,0,79459
46828,839,45,0,79469
46828,784,45,0,79479
46828,727,45,0,79489
46828,786,45,0,79499
46829,816,45,0,79509
46829,682,45,0,79519
46829,891,45,0,79529
46829,1451,45,0,79539
46829,2030,45,0,79549
46830,653,45,0,79559
46830,0,45,0,79569
46830,0,45,0,79579
46830,0,45,0,79589
46830,0,45,0,79599
46830,0,45,0,79609
47032,0,45,0,79619
47032,0,45,0,79629
47032,0,45,0,79639
47033,0,45,0,79649
47033,0,45,0,79659
47033,0,45,0,79669
47033,0,45,0,79679
47033,0,45,0,79689
47034,0,45,0,79699
47034,0,45,0,79709
47034,0,45,0,79719
47034,0,45,0,79729
47034,0,45,0,79739
47034,0,45,0,79749
47035,0,45,0,79759
47035,0,45,0,79769
47035,0,45,0,79779
47035,0,45,0,79789
47035,0,45,0,79799
47035,0,45,0,79809
47237,0,45,0,79819
47237,0,45,0,79829
47237,0,45,0,79839
47237,0,45,0,79849
47238,0,45,0,79859
47238,0,45,0,79869
47238,0,45,0,79879
47238,0,45,0,79889
47238,0,45,0,79899
47239,0,45,0,79909
47239,0,45,0,79919
47239,0,45,0,79929
47239,0,45,0,79939
47239,0,45,0,79949
47240,0,45,0,79959
47240,0,45,0,79969
47240,0,45,0,79979
47241,0,45,0,79989
47241,0,45,0,79999
47241,0,45,0,80009
47347,0,45,0,80019
47348,0,45,0,80029
47348,0,45,0,80039
47348,0,45,0,80049
47348,170,45,0,80059
47348,240,45,0,80069
47349,253,45,0,80079
47349,329,45,0,80089
47349,298,45,0,80099
47349,314,45,0,80109
47350,197,45,0,80119
47350,265,45,0,80129
47350,348,45,0,80139
47350,246,45,0,80149
47350,480,45,0,80159
47351,432,45,0,80169
47351,498,45,0,80179
47351,535,45,0,80189
47351,708,45,0,80199
47351,706,45,0,80209
47352,752,45,0,80219
47646,942,45,0,80229
47647,1043,45,0,80239
47647,911,45,0,80249
47647,1005,45,0,80259
47647,993,45,0,80269
47647,978,45,0,80279
47648,979,45,0,80289
47648,949,45,0,80299
47648,1149,45,0,80309
47648,1439,45,0,80319
47648,1378,45,0,80329
47649,1509,45,0,80339
47649,1615,45,0,80349
47649,1687,45,0,80359
47649,1829,45,0,80369
47649,1882,45,0,80379
47650,2384,45,0,80389
47650,3189,40,0,80399
47650,3575,40,0,80409
47650,1360,40,0,80419
47851,1991,40,0,80429
47851,2207,40,0,80439
47852,2188,40,0,80449
47852,2305,40,0,80459
47852,2337,40,0,80469
47852,2304,40,0,80479
47852,2352,40,0,80489
47853,2309,40,0,80499
47853,2243,40,0,80509
47853,2256,40,0,80519
47853,2211,40,0,80529
47853,2192,40,0,80539
47854,2199,40,0,80549
47854,2243,40,0,80559
47854,2279,40,0,80569
47855,2272,40,0,80579
47855,2321,40,0,80589
47855,2303,40,0,80599
47855,2283,40,0,80609
47855,2390,40,0,80619
47856,2377,40,0,80629
48056,2606,40,0,80639
48056,2641,40,0,80649
48056,2698,40,0,80659
48057,2599,40,0,80669
48057,2592,40,0,80679
48057,2423,40,0,80689
48060,2393,40,0,80699
48061,2159,40,0,80709
48061,2157,40,0,80719
48062,2121,40,0,80729
48062,2163,40,0,80739
48062,2208,40,0,80749
48062,2138,40,0,80759
48062,2133,40,0,80769
48063,2183,40,0,80779
48063,2101,40,0,80789
48063,2094,40,0,80799
48063,2104,40,0,80809
48064,2096,40,0,80819
48064,1972,40,0,80829
48064,2192,40,0,80839
48253,2203,40,0,80849
48254,2192,40,0,80859
48254,2159,40,0,80869
48254,2235,40,0,80879
48254,2147,40,0,80889
48255,2300,40,0,80899
48255,2176,40,0,80909
48255,2131,40,0,80919
48255,2170,40,0,80929
48255,2154,40,0,80939
48256,2226,40,0,80949
48256,2211,40,0,80959
48256,2209,40,0,80969
48256,2335,40,0,80979
48257,2304,40,0,80989
48257,2340,40,0,80999
48257,2397,40,0,81009
48257,2457,40,0,81019
48257,2395,40,0,81029
48258,2527,40,0,81039
48465,2605,40,0,81049
48466,2702,40,0,81059
48466,2723,40,0,81069
48467,2809,40,0,81079
48467,2746,40,0,81089
48467,2915,40,0,81099
48468,2885,40,0,81109
48468,2698,40,0,81119
48468,2756,40,0,81129
48469,2722,40,0,81139
48469,2681,40,0,81149
48469,2640,40,0,81159
48469,2836,40,0,81169
48470,2669,40,0,81179
48470,2691,40,0,81189
48470,2791,40,0,81199
48470,2755,40,0,81209
48470,2881,40,0,81219
48471,2757,40,0,81229
48471,2794,40,0,81239
48670,3017,43,0,81249
48671,4029,43,0,81259
48671,4095,43,0,81269
48671,4095,43,0,81279
48671,3330,43,0,81289
48671,2719,43,0,81299
48672,3312,43,0,81309
48672,2998,43,0,81319
48672,2832,43,0,81329
48672,2923,43,0,81339
48672,2857,43,0,81349
48673,2855,43,0,81359
48673,2864,43,0,81369
48673,2938,43,0,81379
48673,2960,43,0,81389
48674,2927,43,0,81399
48674,3024,43,0,81409
48674,3046,43,0,81419
48674,3024,43,0,81429
48674,3092,43,0,81439
48675,3105,43,0,81449
48875,3323,43,0,81459
48876,3363,43,0,81469
48876,3405,43,0,81479
48876,3450,43,0,81489
48877,3493,43,0,81499
48877,3499,43,0,81509
48877,3471,43,0,81519
48877,3264,43,0,81529
48877,3248,43,0,81539
48878,3174,43,0,81549
48878,3003,43,0,81559
48878,2906,43,0,81569
48878,2815,43,0,81579
48878,2773,43,0,81589
48879,2847,43,0,81599
48879,2775,43,0,81609
48879,2764,43,0,81619
48879,2640,43,0,81629
48880,2655,43,0,81639
48880,2598,43,0,81649
49080,2704,43,0,81659
49081,2750,43,0,81669
49081,2726,43,0,81679
49081,2659,43,0,81689
49082,2649,43,0,81699
49082,2553,43,0,81709
49082,2443,43,0,81719
49082,2224,43,0,81729
49082,2170,43,0,81739
49083,2122,43,0,81749
49083,2086,43,0,81759
49083,2086,43,0,81769
49083,2025,43,0,81779
49083,2078,43,0,81789
49084,2064,43,0,81799
49084,2007,43,0,81809
49084,2019,43,0,81819
49084,2005,43,0,81829
49084,2035,43,0,81839
49085,1991,43,0,81849
49085,2109,43,0,81859
49285,2207,43,0,81869
49285,2189,43,0,81879
49285,2177,43,0,81889
49286,2256,43,0,81899
49286,2187,43,0,81909
49286,2288,43,0,81919
49286,2209,43,0,81929
49286,2023,43,0,81939
49287,2071,43,0,81949
49287,1995,43,0,81959
49287,1890,43,0,81969
49287,1897,43,0,81979
49288,1863,43,0,81989
49288,1890,43,0,81999
49288,1915,43,0,82009
49288,1886,43,0,82019
49288,1841,43,0,82029
49289,1901,43,0,82039
49289,1788,43,0,82049
49289,1744,43,0,82059
49493,2482,43,0,82071
49493,3398,51,0,82081
49494,3495,51,0,82091
49494,1407,51,0,82101
49494,2018,51,0,82111
49494,1933,51,0,82121
49495,2016,51,0,82131
49495,1824,51,0,82141
49495,1759,51,0,82151
49496,1781,51,0,82161
49496,1757,51,0,82171
49496,1728,51,0,82181
49496,1744,51,0,82191
49496,1701,51,0,82201
49497,1767,51,0,82211
49497,1701,51,0,82221
49497,1704,51,0,82231
49497,1778,51,0,82241
49497,1692,51,0,82251
49498,1716,51,0,82261
49498,1694,51,0,82271
49694,1889,51,0,82281
49695,1802,51,0,82291
49695,1873,51,0,82301
49695,1870,51,0,82311
49696,1891,51,0,82321
49696,1866,51,0,82331
49696,1826,51,0,82341
49696,1711,51,0,82351
49696,1680,51,0,82361
49697,1581,51,0,82371
49697,1495,51,0,82381
49697,1510,51,0,82391
49697,1472,51,0,82401
49698,1474,51,0,82411
49698,1479,51,0,82421
49698,1491,51,0,82431
49698,1495,51,0,82441
49699,1523,51,0,82451
49699,1523,51,0,82461
49699,1555,51,0,82471
49899,1698,51,0,82481
49900,1739,51,0,82491
49900,1727,51,0,82501
49900,1715,51,0,82511
49900,1710,51,0,82521
49901,1767,51,0,82531
49901,1738,51,0,82541
49901,1560,51,0,82551
49901,1523,51,0,82561
49902,1535,51,0,82571
49902,1575,51,0,82581
49902,1488,51,0,82591
49902,1557,51,0,82601
49902,1504,51,0,82611
49903,1456,51,0,82621
49903,1435,51,0,82631
49903,1370,51,0,82641
49904,1401,51,0,82651
49904,1439,51,0,82661
49904,1457,51,0,82671
50104,1483,51,0,82681
50104,1659,51,0,82691
50105,1583,51,0,82701
50105,1638,51,0,82711
50105,1609,51,0,82721
50105,1555,51,0,82731
50106,1491,51,0,82741
50106,1478,51,0,82751
50106,1296,51,0,82761
50106,1235,51,0,82771
50106,1196,51,0,82781
50107,1201,51,0,82791
50107,1092,51,0,82801
50107,1115,51,0,82811
50107,1103,51,0,82821
50107,1153,51,0,82831
50108,1121,51,0,82841
50108,1104,51,0,82851
50108,1113,51,0,82861
50108,1345,51,0,82871
50109,1922,51,0,82881
50309,2966,51,0,82891
50309,1721,51,0,82901
50310,743,51,0,82911
50310,1353,51,0,82921
50310,1291,51,0,82931
50310,1269,51,0,82941
50310,1209,51,0,82951
50311,1090,51,0,82961
50311,1054,51,0,82971
50311,1136,51,0,82981
50312,1207,51,0,82991
50312,1236,51,0,83001
50312,1296,51,0,83011
50312,1249,51,0,83021
50313,1124,51,0,83031
50313,986,51,0,83041
50313,963,51,0,83051
50313,833,51,0,83061
50314,768,51,0,83071
50314,734,51,0,83081
50514,845,51,0,83091
50515,922,51,0,83101
50515,881,51,0,83111
50515,880,51,0,83121
50515,847,51,0,83131
50516,916,51,0,83141
50516,816,51,0,83151
50516,688,51,0,83161
50516,381,51,0,83171
50517,84,51,0,83181
50517,29,51,0,83191
50517,80,51,0,83201
50517,0,51,0,83211
50517,187,51,0,83221
50518,176,51,0,83231
50518,150,51,0,83241
50518,283,51,0,83251
50518,286,51,0,83261
50518,240,51,0,83271
50519,316,51,0,83281
50519,336,51,0,83291
50718,538,51,0,83301
50719,602,51,0,83311
50719,702,51,0,83321
50719,737,51,0,83331
50719,802,51,0,83341
50720,837,51,0,83351
50720,784,51,0,83361
50720,659,51,0,83371
50720,688,51,0,83381
50721,730,51,0,83391
50721,734,51,0,83401
50721,795,51,0,83411
50721,825,51,0,83421
50722,837,51,0,83431
50722,944,51,0,83441
50722,863,51,0,83451
50722,951,51,0,83461
50722,975,51,0,83471
50723,1017,51,0,83481
50723,1011,51,0,83491
50923,1093,51,0,83501
50924,1474,51,0,83511
50924,1169,51,0,83521
50924,1187,51,0,83531
50924,1184,51,0,83541
50925,1232,51,0,83551
50925,1409,51,0,83561
50925,1120,51,0,83571
50925,1062,51,0,83581
50925,1097,51,0,83591
50925,998,51,0,83601
50926,910,51,0,83611
50926,1008,51,0,83621
50926,912,51,0,83631
50926,917,51,0,83641
50926,987,51,0,83651
50927,1004,51,0,83661
50927,975,51,0,83671
50927,1051,51,0,83681
50927,964,51,0,83691
50927,915,51,0,83701
51041,1392,51,0,83711
51042,2007,51,0,83721
51042,2839,51,0,83731
51043,1889,51,0,83741
51043,720,51,0,83751
51043,1366,51,0,83761
51043,1354,51,0,83771
51043,1177,51,0,83781
51044,1149,51,0,83791
51044,1189,51,0,83801
51044,1162,51,0,83811
51044,1217,51,0,83821
51044,1143,51,0,83831
51044,1014,51,0,83841
51045,1152,51,0,83851
51045,1083,51,0,83861
51045,1187,51,0,83871
51045,1287,51,0,83881
51046,1223,51,0,83891
51046,1328,51,0,83901
51333,1456,51,0,83911
51333,1671,51,0,83921
51333,1680,51,0,83931
51333,1799,51,0,83941
51333,1871,51,0,83951
51334,1795,51,0,83961
51334,1812,51,0,83971
51334,1909,51,0,83981
51334,1890,51,0,83991
51334,1664,51,0,84001
51335,1606,51,0,84011
51335,1514,51,0,84021
51335,1417,51,0,84031
51335,1497,51,0,84041
51336,1391,51,0,84051
51336,1472,51,0,84061
51336,1500,51,0,84071
51336,1495,51,0,84081
51336,1609,51,0,84091
51336,1611,51,0,84101
51337,1621,51,0,84111
51538,1856,51,0,84121
51538,1920,51,0,84131
51538,1904,51,0,84141
51538,1950,51,0,84151
51539,2042,51,0,84161
51539,1986,51,0,84171
51539,2016,51,0,84181
51539,1866,51,0,84191
51539,1904,51,0,84201
51540,1889,51,0,84211
51540,1872,51,0,84221
51540,1924,51,0,84231
51540,1904,51,0,84241
51540,1952,51,0,84251
51541,1951,51,0,84261
51541,1981,51,0,84271
51541,1990,51,0,84281
51541,1987,51,0,84291
51541,2064,51,0,84301
51541,2032,51,0,84311
51742,2198,51,0,84321
51743,2345,51,0,84331
51743,2249,51,0,84341
51743,2291,51,0,84351
51744,2348,51,0,84361
51744,2290,51,0,84371
51744,2320,51,0,84381
51744,2202,51,0,84391
51744,2153,51,0,84401
51745,2001,51,0,84411
51745,2029,51,0,84421
51745,2105,51,0,84431
51745,2059,51,0,84441
51745,2134,51,0,84451
51746,2063,51,0,84461
51746,2009,51,0,84471
51746,2135,51,0,84481
51747,1931,51,0,84491
51747,1878,51,0,84501
51748,1963,51,0,84511
51748,1972,51,0,84521
51850,2151,51,0,84531
51850,2250,51,0,84541
51850,2219,51,0,84551
51851,2253,51,0,84561
51851,2359,51,0,84571
51851,2389,51,0,84581
51851,2427,51,0,84591
51852,2787,51,0,84601
51852,3933,52,0,84611
51852,3632,52,0,84621
51852,1586,52,0,84631
51852,2142,52,0,84641
51852,2181,52,0,84651
51853,2157,52,0,84661
51853,2099,52,0,84671
51853,2079,52,0,84681
51853,2166,52,0,84691
51853,2098,52,0,84701
51854,2119,52,0,84711
51854,2160,52,0,84721
51920,2252,52,0,84731
51920,2369,52,0,84741
51920,2266,52,0,84751
51921,2351,52,0,84761
51921,2339,52,0,84771
51921,2342,52,0,84781
51921,2251,52,0,84791
52152,2250,52,0,84801
52152,2213,52,0,84811
52153,2224,52,0,84821
52153,2154,52,0,84831
52153,2174,52,0,84841
52153,2170,52,0,84851
52154,2151,52,0,84861
52154,1962,52,0,84871
52154,1856,52,0,84881
52154,1874,52,0,84891
52155,1615,52,0,84901
52155,1657,52,0,84911
52155,1453,52,0,84921
52155,1494,52,0,84931
52357,1584,52,0,84941
52360,1719,52,0,84951
52362,1380,52,0,84961
52362,1486,52,0,84971
52362,1634,52,0,84981
52362,1529,52,0,84991
52363,1410,52,0,85001
52363,1191,52,0,85011
52363,1085,52,0,85021
52363,1191,52,0,85031
52363,983,52,0,85041
52364,958,52,0,85051
52365,1037,52,0,85061
52365,720,52,0,85071
52366,786,52,0,85081
52366,678,52,0,85091
52367,897,52,0,85101
52367,736,52,0,85111
52367,797,52,0,85121
52368,747,52,0,85131
52542,944,52,0,85141
52543,1072,52,0,85151
52543,1003,52,0,85161
52543,1088,52,0,85171
52544,1066,52,0,85181
52544,1122,52,0,85191
52544,1101,52,0,85201
52544,997,52,0,85211
52544,913,52,0,85221
52545,994,52,0,85231
52545,986,52,0,85241
52545,959,52,0,85251
52545,941,52,0,85261
52545,855,52,0,85271
52546,886,52,0,85281
52546,971,52,0,85291
52546,912,52,0,85301
52546,912,52,0,85311
52546,942,52,0,85321
52546,949,52,0,85331
52547,996,52,0,85341
52689,1198,52,0,85351
52690,1238,52,0,85361
52690,1319,52,0,85371
52690,1311,52,0,85381
52690,1407,52,0,85391
52690,1319,52,0,85401
52691,1450,52,0,85411
52691,1849,52,0,85421
52691,2711,52,0,85431
52691,2467,52,0,85441
52691,783,52,0,85451
52692,1388,52,0,85461
52692,1345,52,0,85471
52692,1474,52,0,85481
52692,1445,52,0,85491
52692,1456,52,0,85501
52692,1456,52,0,85511
52693,1511,52,0,85521
52693,1578,52,0,85531
52693,1619,52,0,85541
52905,1701,52,0,85551
52905,1854,52,0,85561
52905,1925,52,0,85571
52906,1915,52,0,85581
52906,2017,52,0,85591
52906,2289,52,0,85601
52906,2233,52,0,85611
52906,2123,52,0,85621
52907,2018,52,0,85631
52907,2160,52,0,85641
52907,2071,52,0,85651
52907,2096,52,0,85661
52907,2007,52,0,85671
52907,2008,52,0,85681
52908,2084,52,0,85691
52908,2077,52,0,85701
52908,1893,52,0,85711
52908,1719,52,0,85721
52908,1851,52,0,85731
52908,1659,52,0,85741
52909,1588,52,0,85751
52963,1879,52,0,85761
52963,1623,52,0,85771
52964,1733,52,0,85781
52964,1578,52,0,85791
52964,1579,52,0,85801
52964,1269,52,0,85811
52964,1405,52,0,85821
52965,1369,52,0,85831
52965,1276,52,0,85841
53176,1383,52,0,85851
53177,1409,52,0,85861
53177,1369,52,0,85871
53177,1473,52,0,85881
53177,1397,52,0,85891
53177,1472,52,0,85901
53177,1353,52,0,85911
53178,1135,52,0,85921
53178,1237,52,0,85931
53178,1165,52,0,85941
53178,1090,52,0,85951
53178,1264,52,0,85961
53178,1325,52,0,85971
53178,1488,52,0,85981
53381,1400,52,0,85991
53381,1311,52,0,86001
53381,1465,52,0,86011
53382,1484,52,0,86021
53382,1497,52,0,86031
53382,1557,52,0,86041
53382,1576,52,0,86051
53382,1354,52,0,86061
53383,1387,52,0,86071
53383,1535,52,0,86081
53383,1515,52,0,86091
53383,1466,52,0,86101
53383,1623,52,0,86111
53383,1514,52,0,86121
53383,1535,52,0,86131
53384,1574,52,0,86141
53384,1563,52,0,86151
53384,1633,52,0,86161
53586,1791,52,0,86171
53586,1833,52,0,86181
53586,1908,52,0,86191
53587,1910,52,0,86201
53587,1859,52,0,86211
53587,1882,52,0,86221
53587,2295,52,0,86231
53588,2767,52,0,86241
53588,3735,44,0,86251
53588,1386,44,0,86261
53588,1589,44,0,86271
53588,1724,44,0,86281
53589,1698,44,0,86291
53589,1760,44,0,86301
53589,1686,44,0,86311
53589,1754,44,0,86321
53590,1746,44,0,86331
53590,1744,44,0,86341
53590,1744,44,0,86351
53590,1687,44,0,86361
53790,1707,44,0,86371
53791,1787,44,0,86381
53791,1739,44,0,86391
53791,1822,44,0,86401
53792,1846,44,0,86411
53792,1915,44,0,86421
53792,1875,44,0,86431
53792,1795,44,0,86441
53793,1799,44,0,86451
53793,1819,44,0,86461
53793,1799,44,0,86471
53793,1840,44,0,86481
53794,1832,44,0,86491
53794,1885,44,0,86501
53794,1929,44,0,86511
53794,1712,44,0,86521
53795,1774,44,0,86531
53795,1679,44,0,86541
53795,1631,44,0,86551
53796,1557,44,0,86561
53796,1628,44,0,86571
53995,1774,44,0,86581
53996,1707,44,0,86591
53996,1761,44,0,86601
53996,1757,44,0,86611
53997,1739,44,0,86621
53997,1766,44,0,86631
53997,1662,44,0,86641
53997,1554,44,0,86651
53998,1580,44,0,86661
53998,1535,44,0,86671
53998,1565,44,0,86681
53998,1535,44,0,86691
53999,1486,44,0,86701
53999,1494,44,0,86711
53999,1473,44,0,86721
53999,1501,44,0,86731
54000,1478,44,0,86741
54000,1452,44,0,86751
54000,1424,44,0,86761
54000,1441,44,0,86771
54201,1605,44,0,86781
54201,1568,44,0,86791
54202,1598,44,0,86801
54202,1584,44,0,86811
54202,1643,44,0,86821
54203,1575,44,0,86831
54203,1535,44,0,86841
54203,1390,44,0,86851
54203,1314,44,0,86861
54204,1315,44,0,86871
54204,1152,44,0,86881
54204,1140,44,0,86891
54204,1211,44,0,86901
54205,1199,44,0,86911
54205,1246,44,0,86921
54205,1177,44,0,86931
54205,1265,44,0,86941
54206,1328,44,0,86951
54206,1339,44,0,86961
54206,1247,44,0,86971
54206,1474,44,0,86981
54313,1584,44,0,86991
54313,1535,44,0,87001
54314,1594,44,0,87011
54314,1627,44,0,87021
54314,1616,44,0,87031
54315,1659,44,0,87041
54315,1599,44,0,87051
54315,1515,44,0,87061
54315,1621,44,0,87071
54315,1843,44,0,87081
54316,1779,44,0,87091
54316,2211,44,0,87101
54316,2891,44,0,87111
54316,4087,54,0,87121
54317,1737,54,0,87131
54317,1586,54,0,87141
54318,2032,54,0,87151
54318,1908,54,0,87161
54318,1905,54,0,87171
54319,1904,54,0,87181
54319,2005,54,0,87191
54610,2053,54,0,87201
54610,2125,54,0,87211
54610,2109,54,0,87221
54611,2119,54,0,87231
54611,2093,54,0,87241
54611,2160,54,0,87251
54611,2320,54,0,87261
54612,1879,54,0,87271
54612,1973,54,0,87281
54612,1953,54,0,87291
54612,1919,54,0,87301
54613,2027,54,0,87311
54613,2023,54,0,87321
54613,2047,54,0,87331
54613,2018,54,0,87341
54614,2114,54,0,87351
54614,2160,54,0,87361
54614,2256,54,0,87371
54614,2274,54,0,87381
54614,2265,54,0,87391
54814,2321,54,0,87401
54815,2299,54,0,87411
54815,2177,54,0,87421
54815,2161,54,0,87431
54815,2178,54,0,87441
54816,2218,54,0,87451
54816,2128,54,0,87461
54816,1998,54,0,87471
54816,2002,54,0,87481
54816,2064,54,0,87491
54817,2075,54,0,87501
54817,2143,54,0,87511
54817,2126,54,0,87521
54817,2240,54,0,87531
54818,2217,54,0,87541
54818,2254,54,0,87551
54818,2351,54,0,87561
54819,2354,54,0,87571
54819,2416,54,0,87581
54819,2431,54,0,87591
55005,2707,54,0,87601
55005,2816,54,0,87611
55006,2799,54,0,87621
55006,2929,54,0,87631
55006,2946,54,0,87641
55007,3057,62,0,87651
55007,3095,62,0,87661
55007,2928,62,0,87671
55007,2960,62,0,87681
55007,3090,62,0,87691
55008,3089,62,0,87701
55008,3174,62,0,87711
55008,3328,62,0,87721
55008,3326,62,0,87731
55008,3469,62,0,87741
55009,3515,62,0,87751
55009,3693,62,0,87761
55009,3857,62,0,87771
55009,3869,62,0,87781
55009,4051,62,0,87791
55203,4095,62,0,87801
55203,4095,62,0,87811
55203,4095,62,0,87821
55203,4095,62,0,87831
55204,4095,62,0,87841
55204,4095,62,0,87851
55204,4095,62,0,87861
55204,4095,62,0,87871
55205,4095,62,0,87881
55205,4095,62,0,87891
55206,4095,62,0,87901
55206,4095,62,0,87911
55206,4095,62,0,87921
55206,4095,62,0,87931
55207,4095,62,0,87941
55207,4095,62,0,87951
55207,4095,62,0,87961
55207,4095,62,0,87971
55207,4095,62,0,87981
55208,4095,62,0,87991
55208,4095,62,0,88001
