ts,red_raw,ir_raw,red_f,ir_f,bpm,spo2
69680,598091,590263,-25.67,-44.98,83.4,99.7
69703,598100,590260,-27.23,-48.11,83.6,99.7
69725,598160,590352,-26.59,-46.95,83.8,99.6
69746,598154,590360,-23.52,-41.79,83.9,99.6
69767,598174,590359,-19.92,-35.34,84.0,99.6
69788,598180,590357,-16.37,-28.91,83.5,99.6
69818,598183,590374,-13.1,-23.11,83.0,99.6
69840,598226,590457,-10.73,-18.94,82.6,99.6
69861,598236,590457,-8.46,-14.74,82.3,99.6
69885,598243,590484,-6.49,-11.46,82.1,99.7
69907,598293,590569,-5.11,-9.04,81.9,99.7
69930,598251,590482,-2.88,-5.17,81.7,99.7
69951,598296,590567,-0.37,-1.17,81.6,99.7
69972,598298,590573,2.43,3.42,81.5,99.6
69993,598288,590589,5.72,8.24,81.4,99.7
70024,598351,590677,8.22,11.98,80.9,99.6
70046,598355,590689,11.02,16.34,80.5,99.6
70067,598343,590681,13.44,20.19,80.2,99.6
70089,598366,590688,15.19,23.44,80.0,99.6
70111,598399,590748,16.36,25.96,79.8,99.6
70134,598401,590748,17.37,28.31,79.6,99.6
70155,598395,590738,18.29,30.56,79.5,99.6
70176,598383,590725,18.97,32.27,79.8,99.5
70207,598133,590276,23.13,40.23,79.6,99.7
70229,598127,590279,23.54,41.7,79.5,99.7
70251,598134,590280,23.33,42.08,79.2,99.8
70273,598127,590280,22.76,41.7,78.9,99.7
70294,598158,590309,21.25,39.81,78.9,99.9
70316,598158,590311,19.13,36.24,78.9,99.9
70338,598159,590323,16.15,30.72,78.9,99.8
70359,598165,590311,11.89,23.14,78.9,99.9
70380,598212,590413,6.06,12.35,79.1,99.8
70411,598220,590405,-1.12,-0.24,79.5,99.7
70433,598220,590406,-9.26,-14.65,79.8,99.7
70454,598216,590394,-17.77,-29.6,80.1,99.7
70476,598185,590334,-25.54,-43.08,80.3,99.7
70499,598191,590347,-31.68,-53.78,80.4,99.7
70522,598199,590350,-34.41,-58.77,80.8,99.6
70545,598186,590348,-32.82,-56.71,81.1,99.7
70566,598199,590370,-29.33,-51.31,81.3,99.8
70588,598201,590377,-25.47,-45.06,81.3,99.7
70610,598207,590380,-21.38,-38.35,81.2,99.8
70631,598205,590374,-17.35,-31.65,81.2,99.9
70652,598271,590465,-14.45,-26.42,81.2,99.8
70673,598262,590475,-11.53,-21.64,81.2,99.9
70694,598253,590480,-9.3,-17.97,81.1,99.9
70725,598267,590499,-8.11,-15.71,81.1,99.9
70747,598244,590449,-7.13,-13.5,81.1,99.8
70768,598246,590453,-5.13,-9.51,81.1,99.9
70790,598242,590444,-3.46,-5.87,81.1,99.8
70811,598246,590449,-1.53,-1.98,81.1,99.8
70832,598319,590573,-0.35,0.69,80.7,99.8
70853,598313,590563,1.39,4.18,80.3,99.8
70874,598318,590582,3.08,7.22,80.0,99.8
70895,598326,590583,4.71,10.34,80.3,99.8
70926,598248,590459,7.28,14.88,80.4,99.9
70948,598242,590453,9.04,18.12,81.0,99.8
70969,598239,590436,9.95,20.19,81.5,99.8
70991,598220,590408,10.38,21.24,81.6,99.8
71012,598226,590400,10.2,21.24,81.7,99.9
71033,598044,590083,11.95,24.19,81.4,99.9
71054,598031,590079,12.97,25.53,81.1,99.9
71075,598032,590089,13.57,26.04,80.7,99.7
71096,598036,590080,13.59,25.99,80.5,99.8
71127,598062,590116,12.2,23.81,80.4,99.9
71149,598053,590122,9.91,19.59,80.6,99.9
71170,598077,590125,6.06,13.05,80.7,99.9
71192,598074,590125,1.18,4.56,81.0,99.9
71213,598110,590197,-4.65,-5.78,81.2,99.9
71234,598107,590194,-10.45,-16.23,81.4,99.9
71255,598104,590199,-15.69,-25.8,81.6,99.9
71276,598114,590188,-20.64,-34.67,81.9,99.8
71307,598100,590151,-24.54,-41.65,82.2,99.7
71329,598095,590171,-27.13,-46.62,82.4,99.8
71351,598100,590165,-27.48,-47.41,82.6,99.8
71373,598113,590169,-25.4,-43.86,82.8,99.8
71394,598137,590221,-21.57,-37.69,82.9,99.8
71415,598132,590215,-17.05,-30.35,83.2,99.8
71436,598140,590215,-12.66,-22.92,83.2,99.7
71457,598129,590203,-8.39,-15.92,83.2,99.8
71478,598130,590212,-4.56,-9.59,83.3,99.8
71506,598153,590260,-1.68,-4.67,83.3,99.7
71535,598154,590250,1.14,0.15,83.3,99.7
71557,598147,590252,3.56,3.79,83.3,99.9
71578,598216,590351,4.78,5.72,83.3,100.0
71600,598217,590356,6.21,7.98,83.3,100
71621,598226,590373,8.62,12.15,83.3,100.0
71643,598227,590386,10.81,15.98,83.3,99.9
71664,598253,590426,12.23,18.59,83.3,99.9
71685,598259,590425,13.38,20.94,83.3,99.9
71714,598252,590433,14.44,23.01,83.3,99.9
71737,598259,590436,15.19,24.96,83.3,99.9
71759,598125,590170,17.45,29.77,83.8,99.9
71782,598104,590149,19.15,33.26,83.9,99.9
71803,598103,590153,20.56,36.18,84.1,99.9
71824,598088,590144,21.81,38.43,83.9,99.8
71845,598185,590272,21.5,38.39,84.0,99.9
71866,598190,590284,21.23,38.1,84.1,99.9
71896,598201,590287,20.41,37.15,84.2,100.0
71918,598190,590301,19.06,34.45,84.3,99.8
71939,598203,590309,16.38,29.84,84.3,99.8
71962,598317,590491,11.39,21.27,84.6,100.0
71984,598334,590505,6.11,11.98,84.8,99.8
72005,598348,590504,1.23,3.43,85.0,99.9
72026,598347,590510,-3.32,-4.83,85.1,100
72047,598345,590532,-6.84,-11.73,85.3,100
72068,598353,590514,-8.72,-15.26,85.3,100
72098,598353,590521,-8.72,-15.52,85.7,100
72120,598371,590519,-6.23,-11.34,85.9,100
72144,598430,590651,-3.2,-6.9,86.1,100
72167,598435,590659,0.72,-0.83,86.3,100
72188,598427,590644,4.49,5.06,86.4,100.0
72209,598488,590743,7.3,9.44,86.5,100.0
72230,598417,590641,11.01,14.94,86.6,100.0
72251,598486,590749,12.89,17.54,86.7,100.0
72272,598499,590747,14.11,19.44,87.0,100
72302,598489,590754,14.27,19.37,87.2,100
72324,598521,590783,13.04,17.92,87.4,100
72348,598513,590779,11.82,16.43,87.6,100.0
72370,598512,590770,10.94,15.57,90.4,100.0
72391,598511,590769,10.49,15.42,92.3,99.9
72412,598579,590888,9.58,14.53,91.5,100
72433,598579,590889,10.66,17.39,90.4,99.6
72454,598585,590897,9.99,17.2,92.3,99.5
72484,598552,590813,9.19,16.97,93.2,99.6
72506,598547,590807,8.1,15.53,93.6,99.6
72527,598547,590786,6.67,13.6,92.5,99.8
72549,598522,590764,5.67,11.79,91.4,99.7
72574,598505,590750,4.73,9.8,90.5,99.6
72596,598293,590362,5.64,11.52,89.3,99.7
72617,598285,590374,5.07,10.2,88.1,99.5
72638,598311,590376,3.41,7.72,87.2,99.8
72659,598295,590379,1.92,4.83,86.6,99.6
72686,598320,590429,-0.38,0.53,86.2,99.6
72708,598323,590425,-2.79,-3.84,85.9,99.7
72729,598331,590421,-6.21,-9.86,85.8,99.8
72751,598323,590428,-10.9,-18.35,85.8,99.8
72773,598346,590450,-16.81,-28.74,85.8,99.7
72796,598338,590444,-23.2,-39.73,85.8,99.7
72817,598350,590436,-29.95,-50.65,85.8,99.6
72838,598336,590429,-36.16,-60.74,86.0,99.6
72859,598337,590428,-41.55,-69.42,86.2,99.6
72890,598313,590397,-45.33,-75.54,86.6,99.6
72912,598314,590397,-46.36,-77.24,86.9,99.6
72933,598322,590398,-44.72,-74.32,87.2,99.5
72956,598339,590445,-41.21,-68.3,87.4,99.6
72978,598341,590436,-36.64,-60.28,87.6,99.6
73000,598322,590429,-31.78,-52.3,87.7,99.6
73021,598329,590445,-27.26,-45.01,87.8,99.7
73042,598336,590450,-23.31,-38.47,88.2,99.7
73072,598387,590547,-20.86,-34.52,88.2,99.7
73094,598391,590555,-17.81,-29.52,88.7,99.7
73115,598387,590548,-14.93,-24.62,89.2,99.8
73137,598438,590609,-12.87,-20.52,89.5,99.6
73158,598427,590597,-10.11,-15.29,89.8,99.6
73182,598426,590612,-7.34,-10.2,89.5,99.7
73205,598427,590608,-4.4,-4.69,89.2,99.7
73226,598521,590749,-2.2,-0.22,89.0,99.6
73248,598515,590739,0.58,5.2,88.9,99.5
73270,598515,590738,4.39,12.24,88.7,99.4
73291,598512,590730,7.96,18.66,88.6,99.4
73312,598500,590728,11.48,24.51,88.6,99.5
73333,598242,590261,17.6,34.91,88.0,99.8
73354,598244,590267,21.69,41.53,87.3,99.9
73384,598240,590273,24.97,46.19,86.7,99.8
73406,598326,590397,25.61,46.85,86.3,99.8
73427,598326,590403,26.1,46.89,85.9,99.8
73449,598330,590403,26.02,46.03,85.6,99.8
73470,598322,590394,25.56,44.48,85.4,99.7
73491,598322,590395,24.16,41.29,85.2,99.7
73512,598396,590500,20.71,34.97,85.1,99.6
73533,598408,590513,15.94,26.49,85.2,99.6
73554,598401,590522,9.79,15.32,85.3,99.6
73584,598401,590525,2.68,2.75,85.4,99.6
73607,598407,590498,-4.35,-9.05,85.5,99.6
73628,598402,590501,-9.87,-18.87,85.5,99.6
73650,598400,590506,-12.55,-24.02,85.6,99.6
73671,598396,590502,-11.55,-22.73,85.6,99.6
73692,598481,590634,-8.94,-18.56,85.6,99.6
73713,598477,590638,-5.25,-12.71,85.6,99.6
73734,598479,590643,-1.74,-7.15,85.6,99.6
73755,598475,590640,1.57,-1.79,85.7,99.6
73786,598541,590739,4.01,2.26,85.9,99.6
73808,598554,590737,6.01,5.95,86.1,99.6
73829,598546,590757,7.88,8.96,85.6,99.6
73851,598549,590746,9.21,11.5,85.1,99.6
73872,598551,590746,10.13,13.33,84.8,99.7
73893,598545,590750,10.94,14.88,84.5,99.7
73914,598545,590757,11.96,17.0,86.9,99.6
73935,598548,590758,13.29,19.88,88.6,99.6
73967,598597,590808,14.45,22.82,89.9,99.7
73989,598597,590819,16.44,26.84,91.0,99.6
74011,598589,590821,18.04,29.68,89.5,99.5
74033,598594,590813,18.79,31.27,87.8,99.4
74054,598380,590442,21.21,35.56,84.7,99.3
74075,598373,590406,21.45,36.47,83.7,99.6
74096,598358,590401,20.9,35.63,84.1,99.6
74117,598341,590386,19.26,33.05,84.5,99.6
74138,598329,590371,17.2,29.61,84.7,99.4
74165,598306,590341,14.9,25.59,84.9,99.3
74187,598326,590350,11.2,19.61,85.6,99.5
74211,598323,590354,7.33,13.03,86.1,99.6
74235,598329,590353,3.16,5.84,86.5,99.8
74257,598307,590313,-1.51,-2.43,86.9,99.8
74278,598309,590316,-7.38,-12.75,87.1,99.7
74299,598301,590296,-14.15,-24.12,87.6,99.8
74320,598303,590311,-21.43,-36.53,88.0,99.8
74350,598230,590193,-27.14,-46.28,88.3,99.9
74372,598225,590213,-32.07,-54.76,88.8,99.8
74396,598237,590204,-34.42,-58.06,89.3,99.7
74418,598234,590209,-34.38,-57.44,89.6,99.7
74439,598290,590307,-33.96,-56.33,89.8,99.7
74460,598290,590309,-31.95,-52.98,90.1,99.7
74481,598295,590308,-30.16,-50.1,90.2,99.7
74502,598292,590315,-27.96,-46.55,90.6,99.7
74524,598321,590322,-26.24,-43.27,91.0,99.6
74554,598306,590334,-24.37,-40.05,91.2,99.7
74576,598316,590334,-22.57,-36.49,91.5,99.6
74600,598303,590338,-20.53,-32.67,91.6,99.7
74623,598320,590343,-18.5,-28.5,91.8,99.6
74645,598324,590345,-16.09,-23.84,92.8,99.6
74666,598321,590342,-12.5,-17.65,93.6,99.7
74687,598310,590348,-7.88,-10.35,94.2,99.7
74708,598339,590373,-3.09,-2.45,94.7,99.5
74729,598334,590380,1.52,4.82,95.1,99.5
74759,598341,590372,5.37,11.13,95.5,99.4
74781,598344,590376,8.44,15.88,95.7,99.4
74806,598317,590342,11.23,19.98,95.9,99.6
74828,598319,590314,14.08,24.85,96.1,99.6
74849,598293,590300,16.12,27.99,94.8,99.7
74870,598292,590291,17.11,29.83,93.7,99.7
74891,598088,589926,19.82,34.56,92.4,99.8
74912,598093,589943,20.89,36.11,91.3,99.8
74940,598101,589942,21.12,36.39,90.2,99.8
74962,598096,589954,20.89,35.72,89.5,99.8
74984,598150,590030,19.08,32.5,89.3,99.8
75006,598154,590029,17.33,29.35,89.1,99.8
75031,598130,590011,15.42,25.39,88.9,99.7
75053,598142,590027,12.29,19.66,88.8,99.8
75074,598195,590107,7.8,11.71,88.7,99.8
75095,598201,590098,2.77,3.12,88.8,99.7
75116,598194,590103,-2.13,-5.56,89.0,99.8
75146,598194,590099,-7.13,-14.39,89.1,99.8
75168,598150,590037,-11.07,-21.22,89.2,99.9
75189,598151,590032,-13.95,-26.28,89.3,99.8
75211,598153,590036,-14.61,-27.38,89.3,99.8
75236,598148,590038,-12.92,-24.67,89.4,99.7
75258,598225,590158,-10.24,-19.93,89.4,99.7
75279,598229,590157,-6.71,-13.55,89.4,99.7
75300,598223,590162,-3.29,-7.68,89.5,99.7
75321,598232,590158,-0.28,-2.2,89.5,99.7
75349,598333,590338,1.34,0.74,89.5,99.7
75371,598347,590354,2.8,3.55,89.8,99.7
75392,598339,590369,4.26,5.99,90.0,99.7
75414,598355,590373,5.16,7.89,90.2,99.8
75436,598427,590493,5.12,8.3,88.8,99.8
75458,598429,590491,5.28,9.08,87.7,99.7
75479,598424,590503,6.65,11.43,86.8,99.7
75500,598436,590502,8.99,15.52,86.6,99.7
75531,598495,590603,11.71,20.26,86.4,99.7
75553,598487,590596,15.25,26.07,86.3,99.8
75575,598491,590600,19.94,34.05,86.7,99.6
75597,598479,590595,23.98,40.76,86.5,99.5
75619,598478,590583,27.43,46.62,86.1,99.4
75642,598235,590155,32.24,55.13,85.5,99.5
75664,598232,590143,35.74,61.49,85.1,99.7
75685,598241,590143,36.44,62.88,84.5,99.7
75706,598285,590243,35.65,61.21,84.3,99.6
75727,598289,590243,34.17,58.5,84.1,99.6
75748,598299,590262,31.3,53.52,83.9,99.6
75778,598294,590256,27.41,46.86,83.8,99.7
75800,598297,590265,22.45,38.24,83.7,99.6
75823,598384,590418,15.5,26.22,84.1,99.6
75847,598400,590430,7.34,12.63,84.2,99.8
75869,598399,590433,-1.06,-1.87,84.3,99.8
75890,598365,590373,-9.52,-16.56,84.3,99.7
75913,598386,590396,-17.86,-31.02,84.3,99.7
75935,598385,590412,-24.83,-43.35,84.6,99.7
75956,598388,590400,-28.82,-50.21,84.8,99.7
75977,598390,590409,-28.7,-49.85,85.3,99.7
75998,598460,590540,-26.53,-45.79,85.6,99.7
76019,598461,590539,-23.43,-39.93,85.9,99.7
76050,598468,590552,-20.12,-33.75,86.1,99.7
76072,598469,590540,-16.55,-27.47,86.3,99.7
76093,598519,590630,-13.51,-22.26,86.4,99.7
76115,598528,590636,-10.66,-17.38,86.8,99.7
76136,598529,590635,-8.4,-13.69,87.1,99.7
76157,598534,590646,-7.19,-11.83,87.3,99.8
76178,598558,590704,-6.69,-11.22,87.5,99.8
76199,598561,590707,-5.98,-9.93,87.6,99.7
76220,598567,590703,-4.6,-7.37,87.8,99.6
76251,598575,590719,-2.8,-4.17,87.9,99.7
76273,598587,590730,-0.79,-0.53,87.9,99.6
76294,598575,590727,2.43,4.86,88.0,99.6
76316,598569,590728,4.84,8.83,89.1,99.6
76337,598568,590720,6.52,11.44,89.8,99.7
76358,598319,590286,10.17,17.49,89.7,99.7
76379,598321,590257,12.02,20.85,89.4,99.8
76400,598287,590246,13.09,22.3,88.9,99.7
76421,598274,590217,12.94,22.09,88.5,99.7
76451,598163,590042,12.94,22.19,88.2,99.6
76473,598161,590047,11.44,19.68,88.0,99.5
76494,598166,590048,8.79,15.35,87.8,99.6
76516,598162,590053,4.99,8.76,87.6,99.6
76537,598141,590046,0.11,0.18,87.7,99.6
76558,598127,590007,-6.07,-10.21,87.8,99.6
76579,598130,589999,-13.25,-22.1,87.7,99.6
76600,598123,590006,-21.72,-36.5,87.5,99.6
76631,598086,589955,-30.67,-51.53,87.4,99.6
76653,598081,589950,-38.82,-65.37,87.3,99.6
76675,598084,589961,-45.41,-76.26,87.5,99.6
76697,598082,589946,-49.1,-81.62,87.9,99.6
76718,598082,589940,-50.32,-82.57,88.2,99.5
76739,598085,589961,-49.81,-80.91,88.8,99.5
76760,598086,589971,-47.82,-76.74,89.2,99.5
76781,598081,589971,-44.46,-70.82,89.5,99.5
76802,598074,589956,-40.19,-63.25,89.8,99.5
76833,598116,590021,-36.28,-56.61,90.0,99.5
76855,598094,590029,-31.7,-49.2,90.8,99.6
76877,598107,590029,-26.95,-41.29,91.4,99.5
76899,598109,590034,-22.24,-33.48,91.8,99.5
76920,598164,590096,-18.15,-26.41,92.2,99.4
76941,598151,590114,-13.76,-19.36,92.5,99.4
76963,598156,590091,-9.24,-11.76,92.8,99.4
76984,598138,590095,-4.34,-4.03,93.0,99.4
77014,598243,590238,-0.71,2.13,93.1,99.3
77036,598239,590244,3.53,9.17,93.3,99.3
77058,598232,590240,7.73,16.28,93.4,99.2
77081,598241,590250,11.93,23.1,93.4,99.3
77102,598291,590352,15.51,28.57,93.5,99.3
77123,598301,590339,19.93,35.88,93.5,99.2
77144,598287,590341,24.21,42.11,93.6,99.3
77165,598282,590338,27.8,47.05,93.6,99.3
77186,598081,589974,33.12,55.05,92.0,99.4
77216,598074,589959,36.71,60.23,90.5,99.4
77238,598059,589950,39.83,64.69,89.3,99.4
77259,598050,589935,42.16,67.95,88.1,99.4
77285,598057,589950,43.42,69.57,87.2,99.3
77307,598067,589950,43.57,69.71,86.6,99.4
77327,598045,589955,43.05,68.35,86.2,99.3
77349,598061,589971,40.7,64.15,85.9,99.3
77369,598071,589978,36.69,57.34,85.6,99.3
77391,598076,589978,31.51,48.56,85.4,99.3
77421,598080,589988,24.81,37.18,85.2,99.3
77443,598091,589994,16.62,23.52,85.1,99.3
77467,598108,590032,7.74,8.61,85.0,99.3
77490,598126,590043,-0.58,-5.09,84.9,99.3
77511,598111,590045,-6.25,-14.66,84.8,99.3
77532,598123,590049,-9.54,-19.88,84.7,99.3
77553,598119,590048,-10.41,-20.97,84.7,99.3
77574,598119,590059,-10.08,-20.29,84.9,99.3
77604,598125,590050,-8.81,-17.79,85.1,99.3
77626,598123,590058,-6.89,-14.76,85.2,99.2
77647,598173,590151,-5.29,-12.33,85.3,99.3
77672,598170,590147,-3.51,-9.78,85.4,99.3
77694,598172,590145,-1.47,-6.7,85.4,99.3
77716,598165,590150,0.83,-3.31,83.7,99.3
77737,598195,590182,2.52,-0.32,82.4,99.3
77758,598196,590199,3.72,1.84,81.7,99.3
77779,598197,590198,4.63,3.7,81.1,99.3
77806,598198,590202,5.27,5.24,80.7,99.3
77828,598202,590222,5.78,6.48,80.4,99.4
77849,598206,590226,6.29,7.87,80.1,99.4
77871,598200,590217,8.09,11.54,79.4,99.2
77893,598195,590220,9.84,15.12,78.9,99.2
77916,598199,590207,10.64,17.32,78.5,99.3
77937,598229,590273,10.69,17.88,78.2,99.2
77958,598229,590284,10.56,18.08,78.0,99.2
77979,598223,590275,10.22,17.88,77.7,99.2
78010,598093,590033,11.03,19.85,78.6,99.2
78032,598082,590021,11.02,20.23,79.1,99.2
78053,598074,590001,10.05,19.02,79.3,99.2
78076,598069,589991,8.64,17.18,79.4,99.3
78098,598047,589966,7.39,15.29,79.6,99.2
78121,597990,589875,6.57,14.01,79.4,99.2
78142,597988,589867,5.01,11.52,79.3,99.2
78164,597981,589884,3.03,7.65,79.5,99.1
78194,598015,589922,0.09,2.75,79.6,99.2
78216,598022,589927,-3.25,-2.96,79.9,99.2
78237,598021,589940,-7.4,-10.39,80.1,99.2
78259,598022,589932,-12.51,-19.34,80.5,99.2
78281,598028,589931,-17.91,-28.8,80.9,99.1
78304,597988,589876,-22.49,-37.06,81.4,99.2
78326,597986,589871,-26.48,-44.08,81.8,99.2
78347,597981,589865,-28.91,-48.16,82.1,99.3
78369,597974,589885,-29.71,-49.6,82.3,99.3
78391,597992,589907,-29.71,-49.33,82.5,99.3
78412,597992,589896,-28.75,-47.4,83.7,99.3
78433,597989,589894,-26.67,-43.72,84.6,99.3
78454,597985,589901,-23.65,-38.78,85.3,99.3
78475,598048,589989,-20.89,-34.28,85.9,99.2
78508,598049,589991,-18.3,-30.21,86.4,99.2
78530,598042,590012,-15.73,-26.43,86.7,99.3
78551,598044,590000,-13.7,-23.07,87.0,99.3
78573,598035,589998,-11.84,-19.9,87.3,99.3
78594,598031,589994,-8.89,-14.67,87.5,99.2
78615,598040,589997,-6.44,-9.88,87.6,98.9
78636,598049,590007,-3.79,-5.04,87.7,99.0
78657,598075,590050,-1.22,-0.37,87.8,99.1
78678,598053,590028,2.26,5.44,87.9,99.3
78711,598053,590041,5.32,10.18,87.5,99.5
78736,598051,590052,8.2,14.74,87.1,99.6
78759,598076,590100,10.37,18.29,86.8,99.6
78780,598076,590099,12.36,21.5,86.6,99.6
78803,598074,590106,13.72,23.79,86.4,99.6
78824,598074,590106,14.26,24.81,86.3,99.7
78845,597943,589864,16.29,28.52,85.5,99.7
78866,597935,589849,16.49,28.85,84.6,99.7
78887,597927,589851,16.59,28.83,83.9,99.7
78909,597921,589834,16.72,29.01,83.3,99.7
78932,597953,589895,16.14,28.21,82.9,99.7
78953,597959,589902,15.17,27.1,82.5,99.8
78974,597958,589897,13.73,25.29,82.2,99.7
78996,597963,589907,11.81,22.56,82.2,99.7
79017,597968,589915,9.41,18.64,82.2,99.6
79038,597964,589913,6.53,13.57,82.2,99.6
79059,597965,589923,2.73,6.55,82.2,99.6
79080,597968,589940,-1.61,-1.86,82.4,99.4
79111,597985,589970,-6.04,-10.26,82.6,99.5
79133,597982,589963,-9.36,-16.61,82.8,99.5
79154,597992,589963,-11.21,-19.96,82.9,99.6
79176,597976,589967,-10.56,-19.51,83.0,99.7
79197,597985,589966,-8.91,-16.77,83.0,99.7
79218,597999,589996,-6.92,-13.64,83.1,99.7
79239,597998,589994,-5.32,-10.91,83.1,99.7
79260,598000,589999,-3.7,-8.2,83.2,99.7
79281,598004,590003,-2.23,-5.59,83.4,99.7
79312,598026,590055,-1.2,-3.81,83.0,99.7
79334,598020,590051,-0.14,-1.79,82.6,99.8
79355,598029,590050,0.85,0.54,82.3,99.5
79378,598023,590058,2.12,2.67,82.1,99.7
79400,597981,590007,3.66,5.02,81.9,99.8
79421,597977,590004,5.7,8.29,84.2,99.6
79442,597966,589984,7.0,10.41,85.8,99.5
79463,597969,589987,7.79,11.86,86.9,99.5
79484,597858,589856,9.53,14.28,87.4,99.2
79516,597852,589848,10.46,15.68,87.6,99.0
79538,597851,589846,10.82,16.53,87.7,99.1
79559,597841,589835,10.8,16.64,87.6,98.9
79581,597753,589710,10.98,17.14,87.7,98.8
79602,597745,589708,10.07,16.04,87.8,98.8
79623,597744,589716,8.14,13.33,87.9,98.9
79644,597751,589699,4.95,9.23,88.0,99.3
79665,597575,589439,3.09,6.81,87.8,99.3
79695,597569,589421,-0.27,2.26,87.6,99.4
79717,597565,589414,-4.3,-3.25,87.5,99.6
79742,597564,589407,-8.51,-9.21,87.4,99.6
79764,597561,589402,-13.17,-15.74,87.8,99.6
79785,597588,589443,-17.8,-22.38,88.2,99.4
79806,597583,589428,-21.72,-28.17,88.4,99.1
79827,597577,589425,-24.75,-32.98,88.7,99.0
79848,597302,589010,-24.39,-33.13,88.6,99.5
79869,597303,588998,-25.57,-35.79,88.5,99.4
79899,597302,588998,-27.18,-39.48,88.7,99.3
79921,597308,589004,-28.47,-42.83,89.2,99.2
79947,596844,588397,-22.63,-36.99,85.3,98.0
79969,596828,588375,-22.11,-37.84,82.2,97.8
79990,596816,588346,-21.37,-37.81,79.9,98.0
80012,596795,588335,-19.9,-36.57,78.0,98.3
80033,596499,587958,-15.54,-31.36,76.5,97.6
80054,596503,587962,-14.34,-30.09,73.5,97.8
80086,596517,587973,-16.93,-33.89,71.0,98.7
80108,596503,587969,-22.24,-41.33,76.8,99.3
80130,596402,587859,-29.21,-51.16,81.4,99.5
80153,596396,587850,-38.44,-63.53,85.2,99.3
80174,596384,587845,-48.14,-76.17,88.1,99.2
80195,596392,587836,-57.14,-86.85,90.5,98.9
80216,596115,587461,-62.1,-91.49,92.4,99.0
80237,596092,587458,-66.14,-94.59,93.9,98.7
80258,596099,587441,-67.71,-94.05,95.1,98.3
80289,596083,587427,-66.0,-89.34,96.1,97.9
80311,595956,587295,-60.51,-80.13,96.9,98.0
80335,595965,587288,-55.05,-70.69,97.5,97.8
80357,595961,587282,-48.18,-59.56,98.0,97.7
80378,595952,587290,-39.86,-47.08,97.8,97.7
80399,595962,587291,-31.89,-35.35,97.6,97.6
80420,595950,587308,-25.48,-26.21,98.1,97.7
80441,595956,587319,-20.41,-19.15,98.4,97.6
80471,595967,587324,-16.99,-14.47,98.1,97.5
80493,596006,587373,-13.61,-9.96,97.8,97.3
80514,596002,587364,-9.97,-5.06,97.6,97.2
80536,595994,587364,-4.69,2.0,97.5,97.2
80562,595988,587362,2.54,11.79,97.3,97.2
80584,595760,587003,12.74,26.32,92.9,97.1
80605,595758,586996,22.31,39.58,89.3,97.3
80626,595765,586997,31.11,51.71,86.4,97.4
80647,595752,586988,40.25,63.95,84.1,97.5
80674,595612,586801,50.7,77.72,82.1,97.6
80696,595610,586775,59.69,89.54,80.3,97.7
80717,595604,586774,66.89,98.44,79.1,97.7
80739,595596,586769,72.05,103.9,78.1,97.6
80764,595121,586114,79.9,112.72,74.0,97.6
80786,595102,586082,82.93,115.0,70.5,97.5
80807,595084,586066,81.65,111.16,67.7,97.5
80827,595054,586021,77.24,103.18,65.7,97.4
