pc_time_ms,emg_timestamp,raw_adc,clean_emg,envelope
50138,3959,1776,-39.45,51.06
50138,3961,1771,-43.2,50.66
50138,3963,1771,-46.46,50.45
50139,3965,1784,-45.28,50.19
50139,3967,1780,-45.94,49.98
50139,3969,1773,-48.46,49.91
50139,3971,1763,-52.82,50.05
50139,3973,1757,-56.92,50.4
50139,3975,1741,-63.6,51.06
50140,3977,1735,-68.82,51.94
50140,3979,1748,-67.28,52.71
50140,3982,1754,-63.32,53.24
50186,3984,1746,-62.11,53.68
50186,3989,1746,-60.59,54.03
50186,3991,1742,-60.34,54.35
50186,3993,1726,-64.84,54.87
50187,3995,1730,-66.81,55.47
50187,3998,1728,-69.11,56.15
50187,4000,1739,-67.92,56.74
50187,4003,1744,-66.31,57.22
50187,4005,1764,-59.97,57.35
50188,4007,1788,-49.23,56.95
50188,4009,1794,-40.83,56.14
50188,4011,1781,-39.54,55.31
50188,4013,1767,-43.06,54.7
50188,4016,1744,-52.17,54.57
50188,4018,1726,-63.16,55.0
50189,4020,1709,-74.73,55.99
50189,4022,1701,-83.71,57.37
50189,4024,1704,-87.5,58.88
50189,4026,1714,-85.67,60.22
50189,4028,1724,-80.22,61.22
50189,4030,1713,-78.92,62.11
50231,4032,1704,-80.17,63.01
50232,4038,1743,-69.09,63.31
50232,4040,1772,-53.08,62.8
50232,4042,1778,-41.05,61.71
50232,4044,1761,-38.9,60.57
50233,4046,1733,-46.86,59.89
50233,4048,1704,-61.87,59.99
50234,4050,1706,-72.1,60.59
50234,4053,1736,-70.42,61.08
50234,4055,1781,-55.93,60.83
50234,4057,1815,-35.88,59.58
50235,4059,1820,-20.61,57.63
50235,4061,1807,-13.78,55.44
50235,4063,1790,-13.6,53.35
50236,4065,1774,-17.36,51.55
50236,4067,1760,-22.97,50.12
50236,4069,1747,-29.4,49.08
50236,4071,1723,-39.67,48.61
50237,4073,1706,-50.55,48.71
50237,4075,1713,-54.84,49.02
50237,4077,1742,-48.41,48.99
50238,4079,1778,-33.1,48.19
50285,4084,1825,-9.02,46.23
50285,4090,1785,-5.64,44.2
50286,4092,1765,-10.58,42.52
50286,4094,1743,-21.82,41.49
50286,4096,1742,-30.93,40.96
50287,4098,1734,-40.49,40.94
50287,4100,1729,-49.16,41.35
50287,4102,1742,-51.48,41.85
50287,4106,1776,-42.84,41.9
50287,4108,1787,-33.42,41.48
50288,4110,1794,-24.41,40.63
50288,4112,1804,-14.56,39.32
50288,4114,1806,-6.37,37.67
50288,4116,1807,0.5,35.82
50288,4118,1801,4.42,34.25
50288,4120,1780,1.8,32.62
50289,4122,1755,-6.53,31.32
50289,4124,1744,-14.65,30.49
50289,4126,1750,-17.75,29.85
50289,4128,1754,-18.36,29.27
50289,4131,1769,-14.36,28.53
50291,4133,1773,-10.93,27.65
50291,4137,1791,-4.02,26.47
50338,4140,1808,4.68,25.38
50339,4145,1850,21.93,25.21
50339,4147,1854,33.46,25.62
50339,4149,1833,33.72,26.02
50339,4151,1800,23.04,25.87
50340,4153,1763,4.23,24.79
50340,4155,1730,-18.33,24.47
50340,4157,1716,-37.15,25.1
50340,4159,1745,-40.09,25.85
50340,4161,1777,-31.17,26.12
50341,4163,1800,-16.92,25.66
50341,4166,1814,-1.94,24.47
50341,4168,1815,9.36,23.72
50341,4170,1813,16.97,23.38
50341,4172,1808,20.87,23.25
50342,4174,1799,20.76,23.13
50342,4176,1767,10.77,22.51
50342,4178,1741,-4.27,21.6
50342,4180,1733,-17.42,21.39
50342,4182,1735,-26.34,21.64
50342,4184,1735,-33.06,22.21
50387,4186,1745,-35.29,22.86
50387,4191,1813,-17.07,22.57
50387,4194,1849,5.37,21.71
50388,4196,1859,22.86,21.77
50388,4198,1845,29.91,22.18
50388,4200,1809,23.59,22.25
50388,4202,1777,9.82,21.63
50389,4204,1743,-9.13,21.0
50389,4208,1711,-30.56,21.48
50389,4210,1705,-45.54,22.68
50389,4212,1712,-52.14,24.16
50389,4214,1744,-45.64,25.23
50389,4216,1773,-31.5,25.54
50390,4218,1795,-14.75,25.0
50390,4220,1799,-2.16,23.86
50390,4222,1803,7.14,23.03
50390,4224,1796,10.53,22.4
50390,4226,1803,13.88,21.98
50391,4228,1811,17.37,21.75
50391,4230,1797,14.34,21.37
50391,4232,1775,4.65,20.54
50434,4235,1755,-8.65,19.94
50434,4240,1719,-28.83,20.39
50434,4242,1723,-41.2,21.43
50435,4244,1720,-50.02,22.86
50435,4246,1721,-54.94,24.46
50435,4248,1727,-55.54,26.02
50435,4251,1740,-51.05,27.27
50436,4253,1747,-44.98,28.15
50436,4255,1764,-34.99,28.5
50436,4257,1777,-23.77,28.26
50436,4259,1774,-16.8,27.69
50436,4261,1775,-11.74,26.89
50437,4263,1779,-7.3,25.91
50437,4265,1780,-4.34,24.83
50437,4267,1772,-5.22,23.85
50437,4269,1762,-9.34,23.13
50437,4271,1753,-15.3,22.73
50438,4273,1738,-24.23,22.81
50438,4275,1733,-32.0,23.27
50438,4278,1759,-29.53,23.58
50438,4280,1783,-20.62,23.43
50439,4282,1788,-13.01,22.91
50440,4286,1758,-16.71,22.6
50488,4288,1719,-30.63,23.0
50488,4293,1730,-36.3,23.67
50488,4295,1732,-38.96,24.43
50488,4297,1743,-36.89,25.06
50489,4299,1754,-31.69,25.39
50489,4301,1776,-21.2,25.18
50489,4304,1809,-4.03,24.12
50489,4306,1839,16.52,23.74
50490,4308,1835,28.93,24.0
50490,4311,1818,31.79,24.39
50490,4313,1810,30.89,24.71
50490,4315,1797,26.03,24.78
50490,4317,1787,19.53,24.52
50490,4319,1782,13.57,23.97
50491,4321,1775,7.54,23.15
50491,4323,1768,1.57,22.07
50491,4325,1754,-6.35,21.28
50491,4327,1703,-26.64,21.55
50492,4329,1678,-47.42,22.85
50492,4331,1658,-66.97,25.05
50492,4334,1679,-73.44,27.47
50494,4336,1722,-64.61,29.33
50494,4340,1837,-24.15,29.07
50547,4344,1862,10.22,28.13
50547,4348,1843,26.86,28.06
50548,4350,1814,28.36,28.08
50548,4352,1793,22.13,27.78
50548,4354,1778,12.75,27.03
50548,4356,1761,1.0,25.73
50548,4358,1747,-11.04,24.99
50548,4360,1739,-21.12,24.8
50549,4362,1724,-31.67,25.14
50549,4364,1723,-38.13,25.79
50549,4366,1747,-34.25,26.22
50549,4368,1777,-21.65,25.99
50550,4370,1794,-7.31,25.05
50550,4373,1814,8.8,24.24
50550,4375,1826,23.35,24.2
50550,4377,1821,31.44,24.56
50550,4379,1776,22.91,24.48
50551,4381,1763,12.67,23.89
50551,4383,1771,7.6,23.07
50551,4385,1778,5.74,22.21
50552,4387,1792,8.18,21.5
50590,4389,1798,11.19,20.99
50590,4393,1806,15.24,20.7
50591,4395,1787,12.02,20.27
50591,4398,1753,-0.46,19.28
50591,4400,1720,-18.65,19.25
50592,4403,1731,-27.25,19.65
50592,4406,1753,-25.89,19.96
50592,4408,1786,-14.5,19.68
50592,4410,1797,-3.02,18.85
50593,4413,1804,7.15,18.27
50593,4415,1797,12.06,17.96
50593,4417,1791,13.6,17.74
50593,4419,1776,10.05,17.35
50593,4421,1778,8.13,16.89
50593,4423,1784,8.45,16.47
50594,4425,1771,4.55,15.87
50594,4427,1769,1.09,15.14
50594,4429,1771,-0.86,14.42
50594,4432,1763,-4.77,13.94
50594,4434,1753,-10.57,13.77
50594,4436,1757,-13.38,13.75
50595,4438,1764,-13.22,13.73
50642,4443,1806,-0.51,13.06
50642,4449,1816,11.05,12.96
50642,4451,1792,11.59,12.89
50643,4453,1764,3.52,12.43
50643,4455,1756,-4.25,12.02
50643,4457,1744,-12.88,12.06
50643,4459,1741,-19.31,12.42
50643,4461,1728,-27.21,13.16
50644,4463,1742,-28.0,13.9
50644,4466,1744,-27.65,14.59
50644,4468,1776,-17.65,14.74
50644,4470,1832,5.88,14.3
50644,4472,1870,32.93,15.23
50645,4474,1876,52.49,17.1
50645,4476,1862,60.88,19.28
50645,4478,1837,58.45,21.24
50645,4480,1794,43.49,22.36
50645,4482,1775,27.57,22.62
50645,4484,1747,8.6,21.92
50646,4486,1741,-5.54,21.1
50646,4488,1740,-14.74,20.78
50648,4490,1748,-17.85,20.63
50648,4494,1773,-11.83,20.19
50697,4498,1787,-3.14,19.34
50697,4502,1806,8.57,18.8
50698,4504,1811,17.84,18.75
50698,4506,1828,28.79,19.26
50698,4508,1823,34.07,20.0
50698,4510,1808,32.41,20.62
50699,4512,1789,24.87,20.83
50699,4515,1747,6.58,20.12
50699,4517,1727,-12.15,19.72
50699,4519,1723,-26.11,20.04
50699,4521,1732,-32.72,20.67
50699,4524,1742,-33.91,21.33
50700,4526,1778,-23.6,21.45
50700,4528,1814,-5.53,20.65
50701,4530,1825,10.15,20.13
50701,4532,1838,24.72,20.36
50701,4534,1843,36.04,21.14
50701,4536,1823,37.65,21.97
50701,4538,1799,31.52,22.44
50702,4540,1774,19.97,22.32
50702,4542,1725,-2.32,21.32
50743,4544,1690,-27.53,21.63
50744,4550,1774,-18.89,21.49
50744,4552,1852,10.7,20.95
50744,4554,1904,46.31,22.22
50744,4556,1918,74.19,24.82
50744,4558,1899,86.65,27.91
50745,4561,1866,84.4,30.74
50745,4563,1826,70.22,32.71
50745,4565,1791,49.73,33.56
50745,4567,1776,31.29,33.45
50745,4569,1776,19.01,32.73
50745,4571,1774,10.48,31.61
50746,4573,1779,6.66,30.37
50746,4575,1793,8.7,29.28
50746,4577,1799,12.2,28.43
50746,4579,1814,19.2,27.97
50746,4581,1815,24.17,27.78
50747,4583,1816,27.58,27.77
50747,4585,1810,27.67,27.76
50747,4587,1805,25.74,27.66
50747,4590,1805,23.92,27.47
50790,4592,1791,17.97,27.0
50791,4597,1754,2.42,25.77
50791,4599,1756,-7.75,24.87
50791,4601,1779,-7.83,24.02
50791,4603,1800,-1.6,22.9
50791,4605,1803,3.53,21.93
50792,4607,1806,7.93,21.23
50792,4609,1817,14.29,20.88
50792,4611,1816,18.39,20.76
50792,4614,1800,16.49,20.54
50792,4617,1774,7.61,19.9
50793,4619,1771,0.97,18.95
50793,4621,1780,-0.49,18.03
50793,4623,1802,5.42,17.4
50793,4625,1814,13.19,17.19
50793,4627,1811,17.57,17.21
50793,4630,1807,19.23,17.31
50794,4632,1795,16.54,17.27
50794,4634,1785,11.47,16.98
50795,4636,1787,8.38,16.55
50837,4638,1797,9.03,16.17
50844,4644,1803,11.0,15.91
50851,4646,1805,12.67,15.75
50857,4648,1805,13.56,15.64
50858,4650,1818,17.87,15.75
50858,4652,1828,23.65,16.15
50859,4654,1815,23.57,16.52
50859,4656,1798,18.42,16.62
50859,4658,1775,8.18,16.19
50860,4660,1742,-8.38,15.8
50860,4662,1730,-22.77,16.15
50860,4665,1731,-31.71,16.93
50860,4667,1712,-42.98,18.23
50860,4669,1691,-56.52,20.15
50861,4671,1686,-66.9,22.48
50861,4673,1730,-60.59,24.39
50861,4675,1784,-40.27,25.18
50861,4677,1824,-15.01,24.67
50862,4679,1853,9.98,23.94
50862,4681,1845,23.48,23.92
50862,4683,1838,29.52,24.2
50862,4685,1839,33.11,24.64
50863,4689,1812,26.95,24.76
50863,4692,1796,17.9,24.41
50893,4694,1762,1.95,23.29
50894,4698,1728,-18.24,23.04
50894,4700,1749,-24.43,23.11
50894,4702,1776,-19.2,22.91
50895,4705,1808,-4.81,22.01
50895,4707,1828,11.89,21.5
50895,4709,1829,24.1,21.63
50895,4711,1830,32.87,22.19
50895,4713,1833,39.56,23.06
50896,4715,1826,41.52,23.99
50896,4717,1808,36.75,24.62
50896,4720,1793,28.18,24.8
50896,4722,1776,16.42,24.38
50896,4724,1755,1.35,23.23
50896,4726,1746,-12.21,22.68
50897,4728,1727,-27.57,22.92
50897,4730,1705,-44.85,24.02
50897,4732,1684,-62.89,25.96
50897,4735,1728,-61.71,27.75
50897,4737,1791,-41.75,28.45
50897,4739,1849,-10.64,27.56
50899,4741,1878,19.15,27.14
50900,4745,1833,25.73,27.07
50905,4748,1805,21.78,26.81
50952,4753,1778,11.2,26.02
50952,4759,1775,3.55,24.9
50953,4761,1781,0.75,23.69
50953,4763,1792,2.8,22.65
50953,4765,1795,5.67,21.8
50953,4767,1804,10.78,21.25
50954,4769,1820,19.33,21.15
50954,4771,1836,29.97,21.59
50954,4773,1841,38.49,22.44
50954,4775,1833,41.47,23.39
50954,4777,1814,37.27,24.08
50954,4779,1803,30.58,24.41
50955,4781,1805,26.15,24.5
50955,4784,1813,25.1,24.53
50955,4786,1823,27.0,24.65
50955,4788,1828,29.47,24.89
50955,4790,1844,35.71,25.43
50955,4792,1848,40.97,26.21
50956,4794,1852,45.67,27.18
50956,4796,1852,48.88,28.27
50956,4798,1834,45.79,29.14
50959,4800,1789,30.45,29.21
50959,4804,1732,3.39,27.92
51009,4807,1763,-5.01,26.77
51010,4811,1829,9.69,25.92
51010,4814,1840,23.29,25.79
51010,4816,1846,34.31,26.21
51011,4818,1852,43.32,27.07
51011,4822,1843,46.22,28.03
51011,4824,1851,49.96,29.12
51011,4826,1852,52.09,30.27
51011,4828,1849,51.93,31.35
51011,4830,1821,42.77,31.93
51012,4832,1816,34.61,32.06
51012,4834,1813,27.92,31.85
51012,4839,1822,26.03,31.56
51012,4841,1795,16.73,30.82
51012,4843,1807,14.29,29.99
51012,4845,1835,21.38,29.56
51013,4847,1844,29.2,29.54
51013,4850,1850,36.54,29.89
51013,4852,1843,39.58,30.38
51013,4854,1829,37.52,30.74
51013,4856,1809,30.16,30.71
51056,4859,1819,28.19,30.58
51057,4863,1784,16.3,29.87
51057,4865,1787,9.06,28.83
51057,4867,1809,10.63,27.92
51057,4869,1827,16.84,27.36
51057,4871,1840,24.55,27.22
51058,4873,1852,32.86,27.5
51058,4875,1849,37.02,27.98
51058,4877,1856,41.39,28.65
51058,4879,1859,44.77,29.46
51058,4881,1853,44.92,30.23
51058,4883,1840,40.95,30.77
51058,4885,1842,38.89,31.17
51059,4888,1854,41.33,31.68
51059,4890,1868,47.51,32.47
51059,4892,1862,50.29,33.36
51059,4894,1870,54.96,34.44
51059,4896,1864,56.69,35.55
51059,4898,1850,53.95,36.47
51059,4900,1829,46.02,36.95
51060,4902,1817,37.19,36.96
51062,4904,1807,28.25,36.53
51062,4908,1846,33.82,36.39
51110,4911,1861,41.76,36.66
51110,4916,1859,45.97,37.13
51111,4918,1848,44.79,37.51
51111,4920,1860,46.78,37.97
51111,4922,1867,49.42,38.55
51111,4925,1854,46.54,38.95
51112,4927,1839,39.48,38.97
51112,4929,1839,34.31,38.74
51112,4931,1822,25.56,38.08
51112,4933,1810,16.13,36.98
51112,4935,1815,11.58,35.71
51112,4937,1852,20.07,34.93
51113,4939,1890,37.7,35.07
51113,4941,1918,58.39,36.24
51113,4943,1903,68.08,37.83
51113,4946,1872,65.41,39.21
