pc_time_ms,emg_raw,emg_clean,emg_env,emg_ts,ppg_red_raw,ppg_ir_raw,ppg_red,ppg_ir,ppg_ts
190254,0,0.0,0.0,90414,15974,10744,-2.35,7.69,90302
190255,0,0.0,0.0,90517,15991,10735,8.83,-0.71,90404
190555,0,0.0,0.0,90619,15979,10748,-1.61,8.67,90507
190555,0,0.0,0.0,90722,15981,10741,-0.81,1.99,90609
190759,0,0.0,0.0,90824,15994,10748,7.77,6.79,90712
190759,0,0.0,0.0,90927,15988,10738,1.59,-1.49,90814
190964,0,0.0,0.0,91030,15990,10737,2.31,-1.83,90918
190965,0,0.0,0.0,91133,16001,10748,8.55,4.78,91020
191168,0,0.0,0.0,91235,15995,10742,2.83,1.15,91123
191169,0,0.0,0.0,91338,15997,10758,5.18,12.25,91225
191374,0,0.0,0.0,91441,15998,10749,3.19,6.45,91329
191374,0,0.0,0.0,91544,15997,10751,2.47,3.12,91431
191544,0,0.0,0.0,91646,15995,10760,-0.25,10.06,91534
191544,0,0.0,0.0,91749,15990,10757,-4.04,5.02,91636
191686,0,0.0,0.0,91852,15996,10760,1.19,5.57,91740
191686,0,0.0,0.0,91955,16003,10766,4.1,7.02,91842
191987,0,0.0,0.0,92058,15998,10757,1.44,0.95,91946
191988,0,0.0,0.0,92161,16013,10766,9.75,6.16,92048
192192,0,0.0,0.0,92263,16018,10766,13.4,6.33,92151
192193,0,0.0,0.0,92366,16015,10762,9.85,0.08,92253
192397,0,0.0,0.0,92469,16019,10764,10.63,1.07,92357
192398,0,0.0,0.0,92572,16027,10761,14.15,-0.91,92459
192510,0,0.0,0.0,92675,16031,10761,13.42,-0.74,92563
192510,0,0.0,0.0,92778,16032,10765,8.64,1.07,92665
192807,0,0.0,0.0,92880,16030,10759,4.46,-2.42,92768
192808,0,0.0,0.0,92983,16044,10771,14.19,4.6,92870
193012,0,0.0,0.0,93086,16041,10772,8.09,6.18,92974
193012,0,0.0,0.0,93190,16023,10772,-5.73,3.81,93077
193216,0,0.0,0.0,93292,16028,10767,-1.06,-0.07,93180
193217,0,0.0,0.0,93395,16032,10770,0.75,1.84,93282
193421,0,0.0,0.0,93498,16036,10768,3.86,0.47,93385
193422,0,0.0,0.0,93601,16038,10784,3.78,10.59,93488
193627,0,0.0,0.0,93704,16023,10789,-4.23,12.94,93592
193627,0,0.0,0.0,93807,16034,10777,5.21,1.2,93694
193786,0,0.0,0.0,93910,16038,10780,3.6,3.55,93798
193787,0,0.0,0.0,94013,16040,10770,5.38,-6.49,93900
194036,0,0.0,0.0,94115,16091,10722,39.65,-39.06,94003
194037,0,0.0,0.0,94218,16078,10712,33.01,-41.73,94105
194227,0,0.0,0.0,94321,16084,10716,24.71,-27.49,94209
194227,0,0.0,0.0,94424,16095,10717,26.44,-20.47,94311
194446,0,0.0,0.0,94527,16103,10714,25.35,-16.54,94415
194446,0,0.0,0.0,94630,16115,10714,29.73,-13.53,94517
194651,0,0.0,0.0,94733,16126,10709,29.18,-11.46,94621
194651,0,0.0,0.0,94836,16116,10713,13.83,-5.88,94723
194958,0,0.0,0.0,94938,16127,10720,17.17,0.01,94826
